Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
818,Saratoga Hospital,SSI Hip,2014,1,3.13,328,0.3,0.01,1.67,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(43.08485, -73.796168)"
818,Saratoga Hospital,SSI Hysterectomy,2014,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(43.08485, -73.796168)"
818,Saratoga Hospital,SSI Overall Standardized Infection Ratio,2014,3,8.4,,0.36,0.07,1.04,,Not significantly different than NYS 2014 average,"(43.08485, -73.796168)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2008,12,10.94,5290,2.27,1.17,3.96,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2008,12,10.94,,1.1,0.57,1.92,,Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2008,8,5.33,314,3.23,1.4,6.37,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2008,1,2.19,270,0.45,0.01,2.52,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2008,17,10.49,237,7.18,4.18,11.5,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2008,1,3.41,238,0.33,0.01,1.83,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2008,27,21.43,,1.26,0.83,1.83,,Not significantly different than NYS 2008 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2009,12,10.72,5718,2.1,1.08,3.67,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2009,12,10.72,,1.12,0.58,1.96,,Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2009,9,5.36,254,3.8,1.74,7.21,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2009,1,1.74,227,0.5,0.01,2.8,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2009,10,12.29,253,3.96,1.9,7.28,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2009,3,3.54,265,0.97,0.2,2.83,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2009,23,22.94,,1,0.64,1.5,,Not significantly different than NYS 2009 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Community Onset Not-My-Hospital,2010,29,,21355,0.14,0.09,0.19,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Hospital Onset,2010,33,65.43,60055,6.32,3.85,9.75,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Possibly-My-Hospital Associated,2010,19,,98403,1.93,0.12,0.3,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2010,1,6.15,4542,0.22,0.01,1.23,# CLABSI per 1000 line days,Significantly lower than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2010,1,6.15,,0.16,0,0.91,,Significantly lower than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2010,6,5.36,241,2.48,0.91,5.4,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2010,1,1.64,229,0.49,0.01,2.74,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2010,5,10.35,259,2.3,0.75,5.36,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2010,0,3.03,217,0,0,1.09,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2010,12,20.39,,0.59,0.3,1.03,,Not significantly different than NYS 2010 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Community Onset Not-My-Hospital,2011,31,,19786,0.16,0.11,0.22,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Hospital Onset,2011,43,62.52,60370,8.83,5.74,12.92,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Possibly-My-Hospital Associated,2011,16,,96003,1.67,0.1,0.27,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2011,3,6.34,4949,0.61,0.13,1.77,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2011,3,6.34,,0.47,0.1,1.38,,Not significantly different than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2011,0,3.59,207,0,0,1.6,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2011,0,1.17,196,0,0,1.64,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2011,7,9.07,205,3.82,1.54,7.87,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2011,2,3.98,260,0.58,0.07,2.1,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2011,9,17.81,,0.51,0.23,0.96,,Significantly lower than NYS 2011 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Community Onset Not-My-Hospital,2012,48,,18504,0.26,0.19,0.34,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Hospital Onset,2012,49,70.29,63859,8.72,5.84,12.47,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Possibly-My-Hospital Associated,2012,21,,97289,2.16,0.13,0.33,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2012,9,5.47,5624,1.6,0.73,3.04,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2012,9,5.47,,1.64,0.75,3.12,,Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2012,4,4.2,233,1.94,0.53,4.96,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2012,1,0.94,224,0.57,0.01,3.19,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2012,8,8.02,193,4.66,2.01,9.18,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2012,0,3,225,0,0,1.09,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hysterectomy,2012,1,3.04,230,0.55,0.01,3.04,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2012,14,19.2,,0.73,0.4,1.22,,Not significantly different than NYS 2012 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Community Onset Not-My-Hospital,2013,61,,18184,0.34,0.26,0.43,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Hospital Onset,2013,51,74.33,57867,7.73,5.23,10.99,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly lower than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Possibly-My-Hospital Associated,2013,14,,90656,1.54,0.08,0.26,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2013,5,5.07,5527,0.9,0.29,2.11,# CLABSI per 1000 line days,Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2013,5,5.07,,0.99,0.32,2.3,,Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2013,6,3.56,227,2.71,1,5.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2013,1,0.96,218,0.49,0.01,2.73,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2013,5,9.96,153,3.47,1.13,8.09,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2013,1,2.59,232,0.35,0.01,1.93,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hysterectomy,2013,1,1.34,103,1.16,0.03,6.46,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2013,14,18.4,,0.76,0.42,1.28,,Not significantly different than NYS 2013 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Community Onset Not-My-Hospital,2014,53,,17058,0.31,0.23,0.41,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Hospital Onset,2014,83,60.42,53813,14.53,10.75,19.17,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Significantly higher than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CDI Possibly-My-Hospital Associated,2014,22,,84564,2.6,0.16,0.39,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Medical Surgical ICU,2014,1,4.58,5288,0.19,0,1.05,# CLABSI per 1000 line days,Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CLABSI Overall Standardized Infection Ratio,2014,1,4.58,,0.22,0.01,1.22,,Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,19799,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CRE Admission Prevalence Rate- all body sites,2014,3,,19799,0.15,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,1,,92062,0.11,0,0.61,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,CRE Hospital Onset Infection Rate- all body sites,2014,5,,92062,0.54,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG chest site,2014,1,3.84,248,0.42,0.01,2.37,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI CABG donor site,2014,0,0.97,230,0,0,1.36,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Colon,2014,4,10.22,180,2.57,0.7,6.59,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hip,2014,0,2.22,232,0,0,1.27,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Hysterectomy,2014,2,1.08,91,2.5,0.3,9.01,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2014 average,"(42.819912, -73.919324)"
829,Ellis Hospital,SSI Overall Standardized Infection Ratio,2014,7,18.33,,0.38,0.15,0.79,,Significantly lower than NYS 2014 average,"(42.819912, -73.919324)"
831,Sunnyview Hospital and Rehabilitation Center,CDI Community Onset Not-My-Hospital,2014,2,,2379,0.08,0.01,0.3,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.82206, -73.913651)"
831,Sunnyview Hospital and Rehabilitation Center,CDI Hospital Onset,2014,15,15.81,28429,10.04,4.61,18.84,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2014 average,"(42.82206, -73.913651)"
831,Sunnyview Hospital and Rehabilitation Center,CDI Possibly-My-Hospital Associated,2014,0,,32646,0,0,0.09,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.82206, -73.913651)"
831,Sunnyview Hospital and Rehabilitation Center,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,2379,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(42.82206, -73.913651)"
831,Sunnyview Hospital and Rehabilitation Center,CRE Admission Prevalence Rate- all body sites,2014,2,,2379,0.84,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(42.82206, -73.913651)"
831,Sunnyview Hospital and Rehabilitation Center,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,32646,0,0,1.13,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(42.82206, -73.913651)"
831,Sunnyview Hospital and Rehabilitation Center,CRE Hospital Onset Infection Rate- all body sites,2014,3,,32646,0.92,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(42.82206, -73.913651)"
851,Cobleskill Regional Hospital,CDI Community Onset Not-My-Hospital,2014,2,,743,0.27,0.03,0.97,"# community onset not-my-hospital cases per 100 admissions, not risk-adjusted",Not compared,"(42.68631, -74.482956)"
851,Cobleskill Regional Hospital,CDI Hospital Onset,2014,0,4.51,3004,0,0,10.8,"# hospital onset cases per 10,000 patient days at risk, risk-adjusted",Not significantly different than NYS 2014 average,"(42.68631, -74.482956)"
851,Cobleskill Regional Hospital,CDI Possibly-My-Hospital Associated,2014,0,,4349,0,0,0.69,"# possibly-my-hospital cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.68631, -74.482956)"
851,Cobleskill Regional Hospital,CRE Admission Prevalence Rate- Bloodstream Infections,2014,0,,743,0,,,"# admission prevalent CRE BSIs per 1,0000 admissions",Not compared,"(42.68631, -74.482956)"
851,Cobleskill Regional Hospital,CRE Admission Prevalence Rate- all body sites,2014,0,,743,0,,,"# admission prevalent CRE infections per 1,0000 admissions",Not compared,"(42.68631, -74.482956)"
851,Cobleskill Regional Hospital,CRE Hospital Onset Infection Rate- Bloodstream Infections,2014,0,,4349,0,0,8.48,"# hospital onset blood stream CRE infections per 10,000 patient days",Not compared,"(42.68631, -74.482956)"
851,Cobleskill Regional Hospital,CRE Hospital Onset Infection Rate- all body sites,2014,0,,4349,0,,,"# hospital onset CRE infections per 10,000 patient days",Not compared,"(42.68631, -74.482956)"
866,Corning Hospital,CLABSI Medical Surgical ICU,2008,0,0.82,397,0,0,7.55,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.14127, -77.047473)"
866,Corning Hospital,CLABSI Overall Standardized Infection Ratio,2008,0,0.82,,0,0,3.65,,Not significantly different than NYS 2008 average,"(42.14127, -77.047473)"
866,Corning Hospital,SSI Colon,2008,0,1.39,32,0,0,9.57,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.14127, -77.047473)"
866,Corning Hospital,SSI Hip,2008,1,0.8,60,1.4,0.04,7.8,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.14127, -77.047473)"
866,Corning Hospital,SSI Overall Standardized Infection Ratio,2008,1,2.19,,0.46,0.01,2.55,,Not significantly different than NYS 2008 average,"(42.14127, -77.047473)"
866,Corning Hospital,CLABSI Medical Surgical ICU,2009,0,0.68,361,0,0,8.3,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.14127, -77.047473)"
866,Corning Hospital,CLABSI Overall Standardized Infection Ratio,2009,0,0.68,,0,0,4.43,,Not significantly different than NYS 2009 average,"(42.14127, -77.047473)"
